索引id	武将等级	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
3001016	16	0	725	387660	14	457	457	28	28	28	28	28	28	7	7	7	7	7	17	0	9	21	0	1
3001017	17	0	738	395010	15	466	466	31	31	31	31	31	31	8	8	8	8	8	19	0	10	24	0	1
3001018	18	0	751	402360	17	475	475	35	35	35	35	35	35	9	9	9	9	9	21	0	11	27	0	1
3001019	19	0	764	409710	19	483	483	39	39	39	39	39	39	10	10	10	10	10	23	0	13	30	0	1
3001020	20	0	777	417060	21	492	492	43	43	43	43	43	43	11	11	11	11	11	26	0	14	33	0	1
3001021	21	0	949	501585	23	578	578	47	47	47	47	47	47	13	13	13	13	13	28	0	15	36	0	1
3001022	22	0	966	510510	25	588	588	51	51	51	51	51	51	14	14	14	14	14	31	0	17	40	0	1
3001023	23	0	983	519435	28	598	598	56	56	56	56	56	56	15	15	15	15	15	34	0	18	43	0	1
3001024	24	0	999	528360	30	607	607	60	60	60	60	60	60	16	16	16	16	16	37	0	20	47	0	1
3001025	25	0	1016	537285	32	617	617	65	65	65	65	65	65	18	18	18	18	18	40	0	21	51	0	1
3001026	26	0	1033	546210	35	627	627	70	70	70	70	70	70	19	19	19	19	19	43	0	23	54	0	1
3001027	27	0	1050	555135	37	636	636	75	75	75	75	75	75	21	21	21	21	21	46	0	25	58	0	1
3001028	28	0	1066	564060	40	646	646	80	80	80	80	80	80	22	22	22	22	22	49	0	27	63	0	1
3001029	29	0	1083	572985	43	656	656	86	86	86	86	86	86	24	24	24	24	24	52	0	28	67	0	1
3001030	30	0	1137	601478	46	690	690	92	92	92	92	92	92	25	25	25	25	25	56	0	30	71	0	1
3001031	31	0	1191	630085	49	724	724	97	97	97	97	97	97	27	27	27	27	27	59	0	32	76	0	1
3001032	32	0	1246	658808	52	759	759	103	103	103	103	103	103	28	28	28	28	28	63	0	34	80	0	1
3001033	33	0	1301	687645	55	794	794	109	109	109	109	109	109	30	30	30	30	30	67	0	36	85	0	1
3001034	34	0	1356	716596	58	829	829	116	116	116	116	116	116	32	32	32	32	32	71	0	38	90	0	1
3001035	35	0	1539	814015	61	944	944	122	122	122	122	122	122	34	34	34	34	34	75	0	40	95	0	1
3001036	36	0	1595	843767	64	981	981	129	129	129	129	129	129	35	35	35	35	35	79	0	43	100	0	1
3001037	37	0	1652	873634	68	1017	1017	135	135	135	135	135	135	37	37	37	37	37	83	0	45	105	0	1
3001038	38	0	1709	903616	71	1053	1053	142	142	142	142	142	142	39	39	39	39	39	87	0	47	111	0	1
3001039	39	0	1766	933712	75	1090	1090	149	149	149	149	149	149	41	41	41	41	41	91	0	50	116	0	1
3001040	40	0	1844	974718	78	1140	1140	156	156	156	156	156	156	43	43	43	43	43	96	0	52	122	1	1
3001041	41	0	1915	1012642	82	1186	1186	164	164	164	164	164	164	45	45	45	45	45	100	0	54	128	1	1
3001042	42	0	1986	1050706	86	1232	1232	171	171	171	171	171	171	47	47	47	47	47	105	0	57	133	1	1
3001043	43	0	2201	1164528	89	1368	1368	179	179	179	179	179	179	49	49	49	49	49	109	0	59	139	1	1
3001044	44	0	2272	1202933	93	1414	1414	187	187	187	187	187	187	52	52	52	52	52	114	0	62	145	1	1
3001045	45	0	2344	1241470	97	1461	1461	195	195	195	195	195	195	54	54	54	54	54	119	0	65	152	1	1
3001046	46	0	2416	1280190	101	1508	1508	203	203	203	203	203	203	56	56	56	56	56	124	0	67	158	1	1
3001047	47	0	2488	1319042	105	1555	1555	211	211	211	211	211	211	58	58	58	58	58	129	0	70	164	1	1
3001048	48	0	2561	1358051	110	1602	1602	219	219	219	219	219	219	61	61	61	61	61	134	0	73	171	1	1
3001049	49	0	2633	1397244	114	1650	1650	228	228	228	228	228	228	63	63	63	63	63	139	0	76	177	1	1
3001050	50	0	2717	1442194	118	1704	1704	236	236	236	236	236	236	65	65	65	65	65	144	0	79	184	2	1
3001051	51	0	3808	2026689	123	2382	2382	245	245	245	245	245	245	68	68	68	68	68	150	0	82	191	2	1
3001052	52	0	3936	2091916	127	2456	2456	254	254	254	254	254	254	70	70	70	70	70	155	0	84	198	2	1
3001053	53	0	4064	2157465	131	2531	2531	263	263	263	263	263	263	73	73	73	73	73	161	0	87	205	2	1
3001054	54	0	4193	2223310	136	2606	2606	272	272	272	272	272	272	75	75	75	75	75	166	0	91	212	2	1
3001055	55	0	4327	2292193	141	2684	2684	281	281	281	281	281	281	78	78	78	78	78	172	0	94	219	2	1
3001056	56	0	4462	2361410	146	2762	2762	291	291	291	291	291	291	81	81	81	81	81	178	0	97	227	2	1
3001057	57	0	4598	2430908	150	2841	2841	301	301	301	301	301	301	83	83	83	83	83	184	0	100	234	2	1
3001058	58	0	4735	2500755	155	2920	2920	310	310	310	310	310	310	86	86	86	86	86	190	0	103	242	2	1
3001059	59	0	4884	2576804	160	3006	3006	320	320	320	320	320	320	89	89	89	89	89	196	0	107	249	2	1
3001060	60	0	5173	2727002	165	3179	3179	330	330	330	330	330	330	92	92	92	92	92	202	0	110	257	3	1
3001061	61	0	5580	2943207	170	3435	3435	340	340	340	340	340	340	94	94	94	94	94	208	0	113	265	3	1
3001062	62	0	5990	3162200	175	3694	3694	351	351	351	351	351	351	97	97	97	97	97	215	0	117	273	3	1
3001063	63	0	6294	3324892	181	3887	3887	361	361	361	361	361	361	100	100	100	100	100	221	0	120	281	3	1
3001064	64	0	6603	3490241	186	4083	4083	372	372	372	372	372	372	103	103	103	103	103	227	0	124	290	3	1
3001065	65	0	6913	3656527	191	4281	4281	382	382	382	382	382	382	106	106	106	106	106	234	0	127	298	3	1
3001066	66	0	7225	3823784	197	4479	4479	393	393	393	393	393	393	109	109	109	109	109	241	0	131	306	3	1
3001067	67	0	7544	3994994	202	4683	4683	404	404	404	404	404	404	112	112	112	112	112	247	0	135	315	3	1
3001068	68	0	7865	4167171	208	4888	4888	415	415	415	415	415	415	115	115	115	115	115	254	0	138	324	3	1
3001069	69	0	8188	4340533	213	5094	5094	426	426	426	426	426	426	118	118	118	118	118	261	0	142	332	3	1
3001070	70	0	8498	4504933	219	5296	5296	438	438	438	438	438	438	122	122	122	122	122	268	0	146	341	4	1
3001071	71	0	12467	6563431	225	7773	7773	449	449	449	449	449	449	125	125	125	125	125	275	0	150	350	4	1
3001072	72	0	13004	6844002	231	8121	8121	461	461	461	461	461	461	128	128	128	128	128	282	0	154	359	4	1
3001073	73	0	13399	7053021	237	8374	8374	473	473	473	473	473	473	131	131	131	131	131	289	0	158	368	4	1
3001074	74	0	13796	7262925	243	8629	8629	485	485	485	485	485	485	135	135	135	135	135	297	0	162	378	4	1
3001075	75	0	14194	7473736	249	8885	8885	497	497	497	497	497	497	138	138	138	138	138	304	0	166	387	4	1
3001076	76	0	14593	7685432	255	9141	9141	509	509	509	509	509	509	141	141	141	141	141	311	0	170	396	4	1
3001077	77	0	14995	7898028	261	9399	9399	521	521	521	521	521	521	145	145	145	145	145	319	0	174	406	4	1
3001078	78	0	15397	8111508	267	9658	9658	533	533	533	533	533	533	148	148	148	148	148	327	0	178	416	4	1
3001079	79	0	19867	10529473	273	12362	12362	546	546	546	546	546	546	152	152	152	152	152	334	0	182	426	4	1
3001080	80	0	20845	11057824	280	12967	12967	559	559	559	559	559	559	155	155	155	155	155	342	0	186	435	5	1
3001081	81	0	21352	11325059	286	13284	13284	571	571	571	571	571	571	159	159	159	159	159	350	0	191	445	5	1
3001082	82	0	22054	11692847	293	13717	13717	584	584	584	584	584	584	162	162	162	162	162	358	0	195	455	5	1
3001083	83	0	22484	11919608	299	13986	13986	597	597	597	597	597	597	166	166	166	166	166	366	0	199	466	5	1
3001084	84	0	22918	12148497	306	14258	14258	611	611	611	611	611	611	170	170	170	170	170	374	0	204	476	5	1
3001085	85	0	23356	12379261	312	14532	14532	624	624	624	624	624	624	173	173	173	173	173	382	0	208	486	5	1
3001086	86	0	23797	12612210	319	14809	14809	637	637	637	637	637	637	177	177	177	177	177	390	0	213	497	5	1
3001087	87	0	24243	12847451	326	15088	15088	651	651	651	651	651	651	181	181	181	181	181	399	0	217	507	5	1
3001088	88	0	27022	14233922	333	16940	16940	665	665	665	665	665	665	185	185	185	185	185	407	0	222	518	5	1
3001089	89	0	27477	14473870	340	17225	17225	679	679	679	679	679	679	189	189	189	189	189	415	0	226	529	5	1
3001090	90	0	27937	14716166	347	17513	17513	692	692	692	692	692	692	192	192	192	192	192	424	0	231	540	5	1
3001091	91	0	29310	15437492	354	18371	18371	707	707	707	707	707	707	196	196	196	196	196	433	0	236	551	5	1
3001092	92	0	29799	15695276	361	18678	18678	721	721	721	721	721	721	200	200	200	200	200	441	0	240	562	5	1
3001093	93	0	30250	15932826	368	18960	18960	735	735	735	735	735	735	204	204	204	204	204	450	0	245	573	5	1
3001094	94	0	30706	16173002	375	19245	19245	750	750	750	750	750	750	208	208	208	208	208	459	0	250	584	5	1
3001095	95	0	31532	16609685	383	19770	19770	764	764	764	764	764	764	212	212	212	212	212	468	0	255	596	5	1
3001096	96	0	31963	16836904	390	20039	20039	779	779	779	779	779	779	216	216	216	216	216	477	0	260	607	5	1
3001097	97	0	32398	17066391	397	20311	20311	794	794	794	794	794	794	221	221	221	221	221	486	0	265	619	5	1
3001098	98	0	32837	17298072	405	20586	20586	809	809	809	809	809	809	225	225	225	225	225	495	0	270	630	5	1
3001099	99	0	33281	17532045	413	20863	20863	824	824	824	824	824	824	229	229	229	229	229	504	0	275	642	5	1
3001100	100	0	34797	18327192	420	21808	21808	839	839	839	839	839	839	233	233	233	233	233	514	0	280	654	6	1
3001101	101	0	46755	24568044	428	29261	29261	854	854	854	854	854	854	237	237	237	237	237	523	0	285	666	6	1
3001102	102	0	47638	25033106	436	29807	29807	870	870	870	870	870	870	242	242	242	242	242	532	0	290	678	6	1
3001103	103	0	48527	25501762	443	30358	30358	885	885	885	885	885	885	246	246	246	246	246	542	0	295	690	6	1
3001104	104	0	49424	25974089	451	30914	30914	901	901	901	901	901	901	250	250	250	250	250	552	0	301	702	6	1
3001105	105	0	50802	26695362	459	31765	31765	917	917	917	917	917	917	255	255	255	255	255	561	0	306	715	6	1
3001106	106	0	51675	27155068	467	32305	32305	933	933	933	933	933	933	259	259	259	259	259	571	0	311	727	6	1
3001107	107	0	53448	28087018	475	33407	33407	949	949	949	949	949	949	264	264	264	264	264	581	0	317	739	6	1
3001108	108	0	54345	28559673	483	33962	33962	965	965	965	965	965	965	268	268	268	268	268	591	0	322	752	6	1
3001109	109	0	55246	29034522	491	34520	34520	981	981	981	981	981	981	273	273	273	273	273	601	0	327	765	6	1
3001110	110	0	56155	29513077	500	35082	35082	998	998	998	998	998	998	277	277	277	277	277	611	0	333	778	6	1
3001111	111	0	57043	29981109	508	35631	35631	1014	1014	1014	1014	1014	1014	282	282	282	282	282	621	0	338	790	6	1
3001112	112	0	57955	30461431	516	36195	36195	1031	1031	1031	1031	1031	1031	287	287	287	287	287	631	0	344	803	6	1
3001113	113	0	58874	30945540	525	36764	36764	1048	1048	1048	1048	1048	1048	291	291	291	291	291	641	0	350	817	6	1
3001114	114	0	61233	32189514	533	38234	38234	1065	1065	1065	1065	1065	1065	296	296	296	296	296	652	0	355	830	6	1
3001115	115	0	62165	32680638	542	38811	38811	1082	1082	1082	1082	1082	1082	301	301	301	301	301	662	0	361	843	6	1
3001116	116	0	63104	33175437	550	39391	39391	1099	1099	1099	1099	1099	1099	306	306	306	306	306	673	0	367	856	6	1
3001117	117	0	64035	33666214	559	39967	39967	1116	1116	1116	1116	1116	1116	310	310	310	310	310	683	0	372	870	6	1
3001118	118	0	64972	34159833	568	40546	40546	1133	1133	1133	1133	1133	1133	315	315	315	315	315	694	0	378	883	6	1
3001119	119	0	65915	34657227	576	41130	41130	1151	1151	1151	1151	1151	1151	320	320	320	320	320	705	0	384	897	6	1
3001120	120	0	66968	35210134	585	41782	41782	1168	1168	1168	1168	1168	1168	325	325	325	325	325	715	0	390	911	7	1
3001121	121	0	69392	36483029	594	43297	43297	1186	1186	1186	1186	1186	1186	330	330	330	330	330	726	0	396	925	7	1
3001122	122	0	71260	37465650	603	44468	44468	1204	1204	1204	1204	1204	1204	335	335	335	335	335	737	0	402	938	7	1
3001123	123	0	72489	38111904	612	45237	45237	1222	1222	1222	1222	1222	1222	340	340	340	340	340	748	0	408	953	7	1
3001124	124	0	73728	38763075	621	46012	46012	1240	1240	1240	1240	1240	1240	345	345	345	345	345	759	0	414	967	7	1
3001125	125	0	74976	39419426	630	46793	46793	1258	1258	1258	1258	1258	1258	350	350	350	350	350	771	0	420	981	7	1
3001126	126	0	77116	40543207	640	48131	48131	1277	1277	1277	1277	1277	1277	355	355	355	355	355	782	0	426	995	7	1
3001127	127	0	78382	41209298	649	48923	48923	1295	1295	1295	1295	1295	1295	360	360	360	360	360	793	0	432	1009	7	1
3001128	128	0	79659	41880848	658	49723	49723	1314	1314	1314	1314	1314	1314	365	365	365	365	365	804	0	439	1024	7	1
3001129	129	0	81666	42935561	667	50984	50984	1332	1332	1332	1332	1332	1332	371	371	371	371	371	816	0	445	1039	7	1
3001130	130	0	82964	43618099	677	51796	51796	1351	1351	1351	1351	1351	1351	376	376	376	376	376	827	0	451	1053	7	1
3001131	131	0	84272	44306168	686	52615	52615	1370	1370	1370	1370	1370	1370	381	381	381	381	381	839	0	457	1068	7	1
3001132	132	0	86473	45462497	696	53992	53992	1389	1389	1389	1389	1389	1389	386	386	386	386	386	851	0	464	1083	7	1
3001133	133	0	87801	46161374	705	54824	54824	1408	1408	1408	1408	1408	1408	392	392	392	392	392	862	0	470	1098	7	1
3001134	134	0	89134	46862549	715	55658	55658	1428	1428	1428	1428	1428	1428	397	397	397	397	397	874	0	477	1113	7	1
3001135	135	0	91255	47977583	725	56978	56978	1447	1447	1447	1447	1447	1447	402	402	402	402	402	886	0	483	1128	7	1
3001136	136	0	92602	48685964	735	57821	57821	1467	1467	1467	1467	1467	1467	408	408	408	408	408	898	0	490	1143	7	1
3001137	137	0	94841	49862720	744	59222	59222	1486	1486	1486	1486	1486	1486	413	413	413	413	413	910	0	496	1158	7	1
3001138	138	0	96209	50582792	754	60079	60079	1506	1506	1506	1506	1506	1506	419	419	419	419	419	922	0	503	1174	7	1
3001139	139	0	97589	51308609	764	60943	60943	1526	1526	1526	1526	1526	1526	424	424	424	424	424	934	0	509	1189	7	1
3001140	140	0	99095	52104834	774	61890	61890	1546	1546	1546	1546	1546	1546	430	430	430	430	430	946	0	516	1205	8	1
3001141	141	0	101314	53268018	784	63276	63276	1566	1566	1566	1566	1566	1566	436	436	436	436	436	959	0	523	1220	8	1
3001142	142	0	103519	54425843	794	64653	64653	1586	1586	1586	1586	1586	1586	441	441	441	441	441	971	0	529	1236	8	1
3001143	143	0	104848	55124215	805	65484	65484	1606	1606	1606	1606	1606	1606	447	447	447	447	447	984	0	536	1252	8	1
3001144	144	0	107022	56265942	815	66821	66821	1627	1627	1627	1627	1627	1627	453	453	453	453	453	996	0	543	1268	8	1
3001145	145	0	108362	56969857	825	67658	67658	1647	1647	1647	1647	1647	1647	458	458	458	458	458	1009	0	550	1284	8	1
3001146	146	0	109707	57676320	836	68498	68498	1668	1668	1668	1668	1668	1668	464	464	464	464	464	1021	0	557	1300	8	1
3001147	147	0	112042	58900539	846	69954	69954	1689	1689	1689	1689	1689	1689	470	470	470	470	470	1034	0	564	1316	8	1
3001148	148	0	113398	59613048	856	70801	70801	1710	1710	1710	1710	1710	1710	476	476	476	476	476	1047	0	571	1332	8	1
3001149	149	0	114760	60328616	867	71652	71652	1731	1731	1731	1731	1731	1731	481	481	481	481	481	1060	0	578	1349	8	1
3001150	150	0	116128	61047192	878	72507	72507	1752	1752	1752	1752	1752	1752	487	487	487	487	487	1073	0	585	1365	8	1
3001151	151	0	117429	61730660	888	73319	73319	1773	1773	1773	1773	1773	1773	493	493	493	493	493	1086	0	592	1382	8	1
3001152	152	0	118800	62450540	899	74175	74175	1794	1794	1794	1794	1794	1794	499	499	499	499	499	1099	0	599	1398	8	1
3001153	153	0	128944	67770148	910	80512	80512	1816	1816	1816	1816	1816	1816	505	505	505	505	505	1112	0	606	1415	8	1
3001154	154	0	130327	68496118	920	81375	81375	1837	1837	1837	1837	1837	1837	511	511	511	511	511	1125	0	613	1432	8	1
3001155	155	0	131716	69225617	931	82243	82243	1859	1859	1859	1859	1859	1859	517	517	517	517	517	1138	0	621	1449	8	1
3001156	156	0	133103	69953907	942	83109	83109	1881	1881	1881	1881	1881	1881	523	523	523	523	523	1152	0	628	1466	8	1
3001157	157	0	134492	70683253	953	83976	83976	1903	1903	1903	1903	1903	1903	529	529	529	529	529	1165	0	635	1483	8	1
3001158	158	0	135887	71415584	964	84847	84847	1925	1925	1925	1925	1925	1925	535	535	535	535	535	1179	0	643	1500	8	1
3001159	159	0	137287	72150759	975	85721	85721	1947	1947	1947	1947	1947	1947	542	542	542	542	542	1192	0	650	1517	8	1
3001160	160	0	138853	72968970	986	86693	86693	1969	1969	1969	1969	1969	1969	548	548	548	548	548	1206	0	657	1535	9	1
3001161	161	0	141076	74133330	998	88074	88074	1991	1991	1991	1991	1991	1991	554	554	554	554	554	1219	0	665	1552	9	1
3001162	162	0	143319	75308392	1009	89468	89468	2014	2014	2014	2014	2014	2014	560	560	560	560	560	1233	0	672	1570	9	1
3001163	163	0	145669	76540034	1020	90929	90929	2036	2036	2036	2036	2036	2036	567	567	567	567	567	1247	0	680	1587	9	1
3001164	164	0	147949	77734073	1032	92345	92345	2059	2059	2059	2059	2059	2059	573	573	573	573	573	1261	0	688	1605	9	1
3001165	165	0	150249	78938957	1043	93774	93774	2082	2082	2082	2082	2082	2082	579	579	579	579	579	1275	0	695	1623	9	1
3001166	166	0	152570	80154875	1054	95217	95217	2105	2105	2105	2105	2105	2105	586	586	586	586	586	1289	0	703	1641	9	1
3001167	167	0	154912	81381626	1066	96672	96672	2128	2128	2128	2128	2128	2128	592	592	592	592	592	1303	0	710	1658	9	1
3001168	168	0	157275	82619431	1078	98140	98140	2151	2151	2151	2151	2151	2151	598	598	598	598	598	1317	0	718	1677	9	1
3001169	169	0	159659	83868233	1089	99621	99621	2174	2174	2174	2174	2174	2174	605	605	605	605	605	1331	0	726	1695	9	1
3001170	170	0	162064	85127821	1101	101115	101115	2197	2197	2197	2197	2197	2197	611	611	611	611	611	1346	0	734	1713	9	1
3001171	171	0	164491	86399223	1113	102623	102623	2221	2221	2221	2221	2221	2221	618	618	618	618	618	1360	0	742	1731	9	1
3001172	172	0	166940	87681773	1125	104144	104144	2245	2245	2245	2245	2245	2245	625	625	625	625	625	1375	0	750	1750	9	1
3001173	173	0	169410	88975614	1136	105679	105679	2268	2268	2268	2268	2268	2268	631	631	631	631	631	1389	0	757	1768	9	1
3001174	174	0	171902	90280975	1148	107227	107227	2292	2292	2292	2292	2292	2292	638	638	638	638	638	1404	0	765	1787	9	1
3001175	175	0	174416	91597619	1160	108789	108789	2316	2316	2316	2316	2316	2316	644	644	644	644	644	1418	0	773	1805	9	1
3001176	176	0	176953	92926253	1172	110365	110365	2340	2340	2340	2340	2340	2340	651	651	651	651	651	1433	0	781	1824	9	1
3001177	177	0	179513	94266655	1184	111954	111954	2364	2364	2364	2364	2364	2364	658	658	658	658	658	1448	0	789	1843	9	1
3001178	178	0	182094	95618591	1197	113558	113558	2388	2388	2388	2388	2388	2388	665	665	665	665	665	1463	0	798	1862	9	1
3001179	179	0	184699	96982768	1209	115176	115176	2413	2413	2413	2413	2413	2413	671	671	671	671	671	1477	0	806	1881	9	1
3001180	180	0	188200	98819167	1221	117358	117358	2437	2437	2437	2437	2437	2437	678	678	678	678	678	1492	0	814	1900	10	1
3001181	181	0	192517	101085865	1233	120053	120053	2462	2462	2462	2462	2462	2462	685	685	685	685	685	1508	0	822	1919	10	1
3001182	182	0	195732	102773760	1246	122059	122059	2486	2486	2486	2486	2486	2486	692	692	692	692	692	1523	0	830	1938	10	1
3001183	183	0	198959	104468447	1258	124073	124073	2511	2511	2511	2511	2511	2511	699	699	699	699	699	1538	0	839	1957	10	1
3001184	184	0	202200	106170270	1271	126096	126096	2536	2536	2536	2536	2536	2536	706	706	706	706	706	1553	0	847	1977	10	1
3001185	185	0	205455	107879248	1283	128127	128127	2561	2561	2561	2561	2561	2561	713	713	713	713	713	1568	0	855	1996	10	1
3001186	186	0	208851	109662165	1296	130245	130245	2586	2586	2586	2586	2586	2586	720	720	720	720	720	1584	0	864	2016	10	1
3001187	187	0	212135	111386814	1308	132295	132295	2611	2611	2611	2611	2611	2611	727	727	727	727	727	1599	0	872	2035	10	1
3001188	188	0	215434	113118855	1321	134353	134353	2637	2637	2637	2637	2637	2637	734	734	734	734	734	1615	0	881	2055	10	1
3001189	189	0	219854	115440188	1334	137111	137111	2662	2662	2662	2662	2662	2662	741	741	741	741	741	1630	0	889	2075	10	1
3001190	190	0	223181	117187302	1347	139187	139187	2688	2688	2688	2688	2688	2688	748	748	748	748	748	1646	0	898	2095	10	1
3001191	191	0	226522	118941813	1359	141272	141272	2713	2713	2713	2713	2713	2713	755	755	755	755	755	1662	0	906	2115	10	1
3001192	192	0	229879	120704084	1372	143367	143367	2739	2739	2739	2739	2739	2739	762	762	762	762	762	1677	0	915	2135	10	1
3001193	193	0	233250	122474236	1385	145470	145470	2765	2765	2765	2765	2765	2765	769	769	769	769	769	1693	0	923	2155	10	1
3001194	194	0	236636	124251997	1398	147583	147583	2791	2791	2791	2791	2791	2791	777	777	777	777	777	1709	0	932	2175	10	1
3001195	195	0	239695	125855992	1411	149490	149490	2817	2817	2817	2817	2817	2817	784	784	784	784	784	1725	0	941	2196	10	1
3001196	196	0	242768	127467276	1425	151407	151407	2843	2843	2843	2843	2843	2843	791	791	791	791	791	1741	0	950	2216	10	1
3001197	197	0	245825	129070276	1438	153313	153313	2870	2870	2870	2870	2870	2870	799	799	799	799	799	1757	0	958	2237	10	1
3001198	198	0	248816	130638336	1451	155178	155178	2896	2896	2896	2896	2896	2896	806	806	806	806	806	1774	0	967	2257	10	1
3001199	199	0	251818	132212659	1464	157050	157050	2922	2922	2922	2922	2922	2922	813	813	813	813	813	1790	0	976	2278	10	1
3001200	200	0	254829	133791454	1478	158928	158928	2949	2949	2949	2949	2949	2949	821	821	821	821	821	1806	0	985	2299	10	2
3001201	201	0	257851	135376103	1491	160812	160812	2976	2976	2976	2976	2976	2976	828	828	828	828	828	1822	0	994	2320	10	2
3001202	202	0	260883	136965892	1504	162703	162703	3003	3003	3003	3003	3003	3003	836	836	836	836	836	1839	0	1003	2341	10	2
3001203	203	0	263924	138560720	1518	164599	164599	3030	3030	3030	3030	3030	3030	843	843	843	843	843	1855	0	1012	2362	10	2
3001204	204	0	266975	140160364	1532	166501	166501	3057	3057	3057	3057	3057	3057	851	851	851	851	851	1872	0	1021	2383	10	2
3001205	205	0	270037	141766245	1545	168411	168411	3084	3084	3084	3084	3084	3084	858	858	858	858	858	1889	0	1030	2404	10	2
3001206	206	0	273108	143376715	1559	170326	170326	3111	3111	3111	3111	3111	3111	866	866	866	866	866	1905	0	1039	2425	10	2
3001207	207	0	276191	144993125	1572	172248	172248	3138	3138	3138	3138	3138	3138	873	873	873	873	873	1922	0	1048	2446	10	2
3001208	208	0	279283	146614620	1586	174176	174176	3166	3166	3166	3166	3166	3166	881	881	881	881	881	1939	0	1057	2468	10	2
3001209	209	0	282386	148241605	1600	176111	176111	3194	3194	3194	3194	3194	3194	889	889	889	889	889	1956	0	1067	2489	10	2
3001210	210	0	285717	149993410	1614	178188	178188	3221	3221	3221	3221	3221	3221	896	896	896	896	896	1973	0	1076	2511	10	2
3001211	211	0	289252	151852099	1628	180392	180392	3249	3249	3249	3249	3249	3249	904	904	904	904	904	1990	0	1085	2533	10	2
